Particle  Iter             zp[i]          uzp[i]         xp[i]          uxp[i]         
15          496          -0.2792        47386.7777        0.0024        79.6005
16          496          -0.2792        47386.7777        0.0024        79.6005
17          496          -0.2792        47386.7777        0.0024        79.6005
18          496          -0.2792        47386.7777        0.0024        79.6005
19          496          -0.2792        47386.7777        0.0024        79.6005
20          496          -0.2792        47386.7777        0.0024        79.6005
21          496          -0.2792        47386.7777        0.0024        79.6005
22          496          -0.2792        47386.7777        0.0024        79.6005
23          496          -0.2792        47386.7777        0.0024        79.6005
24          496          -0.2792        47386.7777        0.0024        79.6005
25          496          -0.2792        47386.7777        0.0024        79.6005
26          496          -0.2792        47386.7777        0.0024        79.6005
27          496          -0.2792        47386.7777        0.0024        79.6005
28          496          -0.2792        47386.7777        0.0024        79.6005
29          496          -0.2792        47386.7777        0.0024        79.6005
30          496          -0.2792        47386.7777        0.0024        79.6005
31          496          -0.2792        47386.7777        0.0024        79.6005
32          496          -0.2792        47386.7777        0.0024        79.6005
33          496          -0.2792        47386.7777        0.0024        79.6005
34          496          -0.2792        47386.7777        0.0024        79.6005
35          496          -0.2792        47386.7777        0.0024        79.6005
36          496          -0.2792        47386.7777        0.0024        79.6005
37          496          -0.2792        47386.7777        0.0024        79.6005
38          496          -0.2792        47386.7777        0.0024        79.6005
39          496          -0.2792        47386.7777        0.0024        79.6005
40          496          -0.2792        47386.7777        0.0024        79.6005
41          496          -0.2792        47386.7777        0.0024        79.6005
42          496          -0.2792        47386.7777        0.0024        79.6005
43          496          -0.2792        47386.7777        0.0024        79.6005
44          496          -0.2792        47386.7777        0.0024        79.6005
45          496          -0.2792        47386.7777        0.0024        79.6005
46          496          -0.2792        47386.7777        0.0024        79.6005
47          496          -0.2792        47386.7777        0.0024        79.6005
48          496          -0.2792        47386.7777        0.0024        79.6005
49          496          -0.2792        47386.7777        0.0024        79.6005
0           497          -0.2744        47387.0254        0.0024        79.6083
1           497          -0.2744        47387.0254        0.0024        79.6083
2           497          -0.2744        47387.0254        0.0024        79.6083
3           497          -0.2744        47387.0254        0.0024        79.6083
4           497          -0.2744        47387.0254        0.0024        79.6083
5           497          -0.2744        47387.0254        0.0024        79.6083
6           497          -0.2744        47387.0254        0.0024        79.6083
7           497          -0.2744        47387.0254        0.0024        79.6083
8           497          -0.2744        47387.0254        0.0024        79.6083
9           497          -0.2744        47387.0254        0.0024        79.6083
10          497          -0.2744        47387.0254        0.0024        79.6083
11          497          -0.2744        47387.0254        0.0024        79.6083
12          497          -0.2744        47387.0254        0.0024        79.6083
13          497          -0.2744        47387.0254        0.0024        79.6083
14          497          -0.2744        47387.0254        0.0024        79.6083
15          497          -0.2744        47387.0254        0.0024        79.6083
16          497          -0.2744        47387.0254        0.0024        79.6083
17          497          -0.2744        47387.0254        0.0024        79.6083
18          497          -0.2744        47387.0254        0.0024        79.6083
19          497          -0.2744        47387.0254        0.0024        79.6083
20          497          -0.2744        47387.0254        0.0024        79.6083
21          497          -0.2744        47387.0254        0.0024        79.6083
22          497          -0.2744        47387.0254        0.0024        79.6083
23          497          -0.2744        47387.0254        0.0024        79.6083
24          497          -0.2744        47387.0254        0.0024        79.6083
25          497          -0.2744        47387.0254        0.0024        79.6083
26          497          -0.2744        47387.0254        0.0024        79.6083
27          497          -0.2744        47387.0254        0.0024        79.6083
28          497          -0.2744        47387.0254        0.0024        79.6083
29          497          -0.2744        47387.0254        0.0024        79.6083
30          497          -0.2744        47387.0254        0.0024        79.6083
31          497          -0.2744        47387.0254        0.0024        79.6083
32          497          -0.2744        47387.0254        0.0024        79.6083
33          497          -0.2744        47387.0254        0.0024        79.6083
34          497          -0.2744        47387.0254        0.0024        79.6083
35          497          -0.2744        47387.0254        0.0024        79.6083
36          497          -0.2744        47387.0254        0.0024        79.6083
37          497          -0.2744        47387.0254        0.0024        79.6083
38          497          -0.2744        47387.0254        0.0024        79.6083
39          497          -0.2744        47387.0254        0.0024        79.6083
40          497          -0.2744        47387.0254        0.0024        79.6083
41          497          -0.2744        47387.0254        0.0024        79.6083
42          497          -0.2744        47387.0254        0.0024        79.6083
43          497          -0.2744        47387.0254        0.0024        79.6083
44          497          -0.2744        47387.0254        0.0024        79.6083
45          497          -0.2744        47387.0254        0.0024        79.6083
46          497          -0.2744        47387.0254        0.0024        79.6083
47          497          -0.2744        47387.0254        0.0024        79.6083
48          497          -0.2744        47387.0254        0.0024        79.6083
49          497          -0.2744        47387.0254        0.0024        79.6083
0           498          -0.2697        47387.2437        0.0024        79.6153
1           498          -0.2697        47387.2437        0.0024        79.6153
2           498          -0.2697        47387.2437        0.0024        79.6153
3           498          -0.2697        47387.2437        0.0024        79.6153
4           498          -0.2697        47387.2437        0.0024        79.6153
5           498          -0.2697        47387.2437        0.0024        79.6153
6           498          -0.2697        47387.2437        0.0024        79.6153
7           498          -0.2697        47387.2437        0.0024        79.6153
8           498          -0.2697        47387.2437        0.0024        79.6153
9           498          -0.2697        47387.2437        0.0024        79.6153
10          498          -0.2697        47387.2437        0.0024        79.6153
11          498          -0.2697        47387.2437        0.0024        79.6153
12          498          -0.2697        47387.2437        0.0024        79.6153
13          498          -0.2697        47387.2437        0.0024        79.6153
14          498          -0.2697        47387.2437        0.0024        79.6153
15          498          -0.2697        47387.2437        0.0024        79.6153
16          498          -0.2697        47387.2437        0.0024        79.6153
17          498          -0.2697        47387.2437        0.0024        79.6153
18          498          -0.2697        47387.2437        0.0024        79.6153
19          498          -0.2697        47387.2437        0.0024        79.6153
20          498          -0.2697        47387.2437        0.0024        79.6153
21          498          -0.2697        47387.2437        0.0024        79.6153
22          498          -0.2697        47387.2437        0.0024        79.6153
23          498          -0.2697        47387.2437        0.0024        79.6153
24          498          -0.2697        47387.2437        0.0024        79.6153
25          498          -0.2697        47387.2437        0.0024        79.6153
26          498          -0.2697        47387.2437        0.0024        79.6153
27          498          -0.2697        47387.2437        0.0024        79.6153
28          498          -0.2697        47387.2437        0.0024        79.6153
29          498          -0.2697        47387.2437        0.0024        79.6153
30          498          -0.2697        47387.2437        0.0024        79.6153
31          498          -0.2697        47387.2437        0.0024        79.6153
32          498          -0.2697        47387.2437        0.0024        79.6153
33          498          -0.2697        47387.2437        0.0024        79.6153
34          498          -0.2697        47387.2437        0.0024        79.6153
35          498          -0.2697        47387.2437        0.0024        79.6153
36          498          -0.2697        47387.2437        0.0024        79.6153
37          498          -0.2697        47387.2437        0.0024        79.6153
38          498          -0.2697        47387.2437        0.0024        79.6153
39          498          -0.2697        47387.2437        0.0024        79.6153
40          498          -0.2697        47387.2437        0.0024        79.6153
41          498          -0.2697        47387.2437        0.0024        79.6153
42          498          -0.2697        47387.2437        0.0024        79.6153
43          498          -0.2697        47387.2437        0.0024        79.6153
44          498          -0.2697        47387.2437        0.0024        79.6153
45          498          -0.2697        47387.2437        0.0024        79.6153
46          498          -0.2697        47387.2437        0.0024        79.6153
47          498          -0.2697        47387.2437        0.0024        79.6153
48          498          -0.2697        47387.2437        0.0024        79.6153
49          498          -0.2697        47387.2437        0.0024        79.6153
0           499          -0.2650        47387.4357        0.0024        79.6216
1           499          -0.2650        47387.4357        0.0024        79.6216
2           499          -0.2650        47387.4357        0.0024        79.6216
3           499          -0.2650        47387.4357        0.0024        79.6216
4           499          -0.2650        47387.4357        0.0024        79.6216
5           499          -0.2650        47387.4357        0.0024        79.6216
6           499          -0.2650        47387.4357        0.0024        79.6216
7           499          -0.2650        47387.4357        0.0024        79.6216
8           499          -0.2650        47387.4357        0.0024        79.6216
9           499          -0.2650        47387.4357        0.0024        79.6216
10          499          -0.2650        47387.4357        0.0024        79.6216
11          499          -0.2650        47387.4357        0.0024        79.6216
12          499          -0.2650        47387.4357        0.0024        79.6216
13          499          -0.2650        47387.4357        0.0024        79.6216
14          499          -0.2650        47387.4357        0.0024        79.6216
15          499          -0.2650        47387.4357        0.0024        79.6216
16          499          -0.2650        47387.4357        0.0024        79.6216
17          499          -0.2650        47387.4357        0.0024        79.6216
18          499          -0.2650        47387.4357        0.0024        79.6216
19          499          -0.2650        47387.4357        0.0024        79.6216
20          499          -0.2650        47387.4357        0.0024        79.6216
21          499          -0.2650        47387.4357        0.0024        79.6216
22          499          -0.2650        47387.4357        0.0024        79.6216
23          499          -0.2650        47387.4357        0.0024        79.6216
24          499          -0.2650        47387.4357        0.0024        79.6216
25          499          -0.2650        47387.4357        0.0024        79.6216
26          499          -0.2650        47387.4357        0.0024        79.6216
27          499          -0.2650        47387.4357        0.0024        79.6216
28          499          -0.2650        47387.4357        0.0024        79.6216
29          499          -0.2650        47387.4357        0.0024        79.6216
30          499          -0.2650        47387.4357        0.0024        79.6216
31          499          -0.2650        47387.4357        0.0024        79.6216
32          499          -0.2650        47387.4357        0.0024        79.6216
33          499          -0.2650        47387.4357        0.0024        79.6216
34          499          -0.2650        47387.4357        0.0024        79.6216
35          499          -0.2650        47387.4357        0.0024        79.6216
36          499          -0.2650        47387.4357        0.0024        79.6216
37          499          -0.2650        47387.4357        0.0024        79.6216
38          499          -0.2650        47387.4357        0.0024        79.6216
39          499          -0.2650        47387.4357        0.0024        79.6216
40          499          -0.2650        47387.4357        0.0024        79.6216
41          499          -0.2650        47387.4357        0.0024        79.6216
42          499          -0.2650        47387.4357        0.0024        79.6216
43          499          -0.2650        47387.4357        0.0024        79.6216
44          499          -0.2650        47387.4357        0.0024        79.6216
45          499          -0.2650        47387.4357        0.0024        79.6216
46          499          -0.2650        47387.4357        0.0024        79.6216
47          499          -0.2650        47387.4357        0.0024        79.6216
48          499          -0.2650        47387.4357        0.0024        79.6216
49          499          -0.2650        47387.4357        0.0024        79.6216
0           500          -0.2602        47387.6041        0.0024        79.6272
1           500          -0.2602        47387.6041        0.0024        79.6272
2           500          -0.2602        47387.6041        0.0024        79.6272
3           500          -0.2602        47387.6041        0.0024        79.6272
4           500          -0.2602        47387.6041        0.0024        79.6272
5           500          -0.2602        47387.6041        0.0024        79.6272
6           500          -0.2602        47387.6041        0.0024        79.6272
7           500          -0.2602        47387.6041        0.0024        79.6272
8           500          -0.2602        47387.6041        0.0024        79.6272
9           500          -0.2602        47387.6041        0.0024        79.6272
10          500          -0.2602        47387.6041        0.0024        79.6272
11          500          -0.2602        47387.6041        0.0024        79.6272
12          500          -0.2602        47387.6041        0.0024        79.6272
13          500          -0.2602        47387.6041        0.0024        79.6272
14          500          -0.2602        47387.6041        0.0024        79.6272
15          500          -0.2602        47387.6041        0.0024        79.6272
16          500          -0.2602        47387.6041        0.0024        79.6272
17          500          -0.2602        47387.6041        0.0024        79.6272
18          500          -0.2602        47387.6041        0.0024        79.6272
19          500          -0.2602        47387.6041        0.0024        79.6272
20          500          -0.2602        47387.6041        0.0024        79.6272
21          500          -0.2602        47387.6041        0.0024        79.6272
22          500          -0.2602        47387.6041        0.0024        79.6272
23          500          -0.2602        47387.6041        0.0024        79.6272
24          500          -0.2602        47387.6041        0.0024        79.6272
25          500          -0.2602        47387.6041        0.0024        79.6272
26          500          -0.2602        47387.6041        0.0024        79.6272
27          500          -0.2602        47387.6041        0.0024        79.6272
28          500          -0.2602        47387.6041        0.0024        79.6272
29          500          -0.2602        47387.6041        0.0024        79.6272
30          500          -0.2602        47387.6041        0.0024        79.6272
31          500          -0.2602        47387.6041        0.0024        79.6272
32          500          -0.2602        47387.6041        0.0024        79.6272
33          500          -0.2602        47387.6041        0.0024        79.6272
34          500          -0.2602        47387.6041        0.0024        79.6272
35          500          -0.2602        47387.6041        0.0024        79.6272
36          500          -0.2602        47387.6041        0.0024        79.6272
37          500          -0.2602        47387.6041        0.0024        79.6272
38          500          -0.2602        47387.6041        0.0024        79.6272
39          500          -0.2602        47387.6041        0.0024        79.6272
40          500          -0.2602        47387.6041        0.0024        79.6272
41          500          -0.2602        47387.6041        0.0024        79.6272
42          500          -0.2602        47387.6041        0.0024        79.6272
43          500          -0.2602        47387.6041        0.0024        79.6272
44          500          -0.2602        47387.6041        0.0024        79.6272
45          500          -0.2602        47387.6041        0.0024        79.6272
46          500          -0.2602        47387.6041        0.0024        79.6272
47          500          -0.2602        47387.6041        0.0024        79.6272
48          500          -0.2602        47387.6041        0.0024        79.6272
49          500          -0.2602        47387.6041        0.0024        79.6272
0           501          -0.2555        47387.7513        0.0024        79.6323
1           501          -0.2555        47387.7513        0.0024        79.6323
2           501          -0.2555        47387.7513        0.0024        79.6323
3           501          -0.2555        47387.7513        0.0024        79.6323
4           501          -0.2555        47387.7513        0.0024        79.6323
5           501          -0.2555        47387.7513        0.0024        79.6323
6           501          -0.2555        47387.7513        0.0024        79.6323
7           501          -0.2555        47387.7513        0.0024        79.6323
8           501          -0.2555        47387.7513        0.0024        79.6323
9           501          -0.2555        47387.7513        0.0024        79.6323
10          501          -0.2555        47387.7513        0.0024        79.6323
11          501          -0.2555        47387.7513        0.0024        79.6323
12          501          -0.2555        47387.7513        0.0024        79.6323
13          501          -0.2555        47387.7513        0.0024        79.6323
14          501          -0.2555        47387.7513        0.0024        79.6323
15          501          -0.2555        47387.7513        0.0024        79.6323
16          501          -0.2555        47387.7513        0.0024        79.6323
17          501          -0.2555        47387.7513        0.0024        79.6323
18          501          -0.2555        47387.7513        0.0024        79.6323
19          501          -0.2555        47387.7513        0.0024        79.6323
20          501          -0.2555        47387.7513        0.0024        79.6323
21          501          -0.2555        47387.7513        0.0024        79.6323
22          501          -0.2555        47387.7513        0.0024        79.6323
23          501          -0.2555        47387.7513        0.0024        79.6323
24          501          -0.2555        47387.7513        0.0024        79.6323
25          501          -0.2555        47387.7513        0.0024        79.6323
26          501          -0.2555        47387.7513        0.0024        79.6323
27          501          -0.2555        47387.7513        0.0024        79.6323
28          501          -0.2555        47387.7513        0.0024        79.6323
29          501          -0.2555        47387.7513        0.0024        79.6323
30          501          -0.2555        47387.7513        0.0024        79.6323
31          501          -0.2555        47387.7513        0.0024        79.6323
32          501          -0.2555        47387.7513        0.0024        79.6323
33          501          -0.2555        47387.7513        0.0024        79.6323
34          501          -0.2555        47387.7513        0.0024        79.6323
35          501          -0.2555        47387.7513        0.0024        79.6323
36          501          -0.2555        47387.7513        0.0024        79.6323
37          501          -0.2555        47387.7513        0.0024        79.6323
38          501          -0.2555        47387.7513        0.0024        79.6323
39          501          -0.2555        47387.7513        0.0024        79.6323
40          501          -0.2555        47387.7513        0.0024        79.6323
41          501          -0.2555        47387.7513        0.0024        79.6323
42          501          -0.2555        47387.7513        0.0024        79.6323
43          501          -0.2555        47387.7513        0.0024        79.6323
44          501          -0.2555        47387.7513        0.0024        79.6323
45          501          -0.2555        47387.7513        0.0024        79.6323
46          501          -0.2555        47387.7513        0.0024        79.6323
47          501          -0.2555        47387.7513        0.0024        79.6323
48          501          -0.2555        47387.7513        0.0024        79.6323
49          501          -0.2555        47387.7513        0.0024        79.6323
0           502          -0.2507        47387.8794        0.0024        79.6369
1           502          -0.2507        47387.8794        0.0024        79.6369
2           502          -0.2507        47387.8794        0.0024        79.6369
3           502          -0.2507        47387.8794        0.0024        79.6369
4           502          -0.2507        47387.8794        0.0024        79.6369
5           502          -0.2507        47387.8794        0.0024        79.6369
6           502          -0.2507        47387.8794        0.0024        79.6369
7           502          -0.2507        47387.8794        0.0024        79.6369
8           502          -0.2507        47387.8794        0.0024        79.6369
9           502          -0.2507        47387.8794        0.0024        79.6369
10          502          -0.2507        47387.8794        0.0024        79.6369
11          502          -0.2507        47387.8794        0.0024        79.6369
12          502          -0.2507        47387.8794        0.0024        79.6369
13          502          -0.2507        47387.8794        0.0024        79.6369
14          502          -0.2507        47387.8794        0.0024        79.6369
15          502          -0.2507        47387.8794        0.0024        79.6369
16          502          -0.2507        47387.8794        0.0024        79.6369
17          502          -0.2507        47387.8794        0.0024        79.6369
18          502          -0.2507        47387.8794        0.0024        79.6369
19          502          -0.2507        47387.8794        0.0024        79.6369
20          502          -0.2507        47387.8794        0.0024        79.6369
21          502          -0.2507        47387.8794        0.0024        79.6369
22          502          -0.2507        47387.8794        0.0024        79.6369
23          502          -0.2507        47387.8794        0.0024        79.6369
24          502          -0.2507        47387.8794        0.0024        79.6369
25          502          -0.2507        47387.8794        0.0024        79.6369
26          502          -0.2507        47387.8794        0.0024        79.6369
27          502          -0.2507        47387.8794        0.0024        79.6369
28          502          -0.2507        47387.8794        0.0024        79.6369
29          502          -0.2507        47387.8794        0.0024        79.6369
30          502          -0.2507        47387.8794        0.0024        79.6369
31          502          -0.2507        47387.8794        0.0024        79.6369
32          502          -0.2507        47387.8794        0.0024        79.6369
33          502          -0.2507        47387.8794        0.0024        79.6369
34          502          -0.2507        47387.8794        0.0024        79.6369
35          502          -0.2507        47387.8794        0.0024        79.6369
36          502          -0.2507        47387.8794        0.0024        79.6369
37          502          -0.2507        47387.8794        0.0024        79.6369
38          502          -0.2507        47387.8794        0.0024        79.6369
39          502          -0.2507        47387.8794        0.0024        79.6369
40          502          -0.2507        47387.8794        0.0024        79.6369
41          502          -0.2507        47387.8794        0.0024        79.6369
42          502          -0.2507        47387.8794        0.0024        79.6369
43          502          -0.2507        47387.8794        0.0024        79.6369
44          502          -0.2507        47387.8794        0.0024        79.6369
45          502          -0.2507        47387.8794        0.0024        79.6369
46          502          -0.2507        47387.8794        0.0024        79.6369
47          502          -0.2507        47387.8794        0.0024        79.6369
48          502          -0.2507        47387.8794        0.0024        79.6369
49          502          -0.2507        47387.8794        0.0024        79.6369
0           503          -0.2460        47387.9904        0.0024        79.6411
1           503          -0.2460        47387.9904        0.0024        79.6411
2           503          -0.2460        47387.9904        0.0024        79.6411
3           503          -0.2460        47387.9904        0.0024        79.6411
4           503          -0.2460        47387.9904        0.0024        79.6411
5           503          -0.2460        47387.9904        0.0024        79.6411
6           503          -0.2460        47387.9904        0.0024        79.6411
7           503          -0.2460        47387.9904        0.0024        79.6411
8           503          -0.2460        47387.9904        0.0024        79.6411
9           503          -0.2460        47387.9904        0.0024        79.6411
10          503          -0.2460        47387.9904        0.0024        79.6411
11          503          -0.2460        47387.9904        0.0024        79.6411
12          503          -0.2460        47387.9904        0.0024        79.6411
13          503          -0.2460        47387.9904        0.0024        79.6411
14          503          -0.2460        47387.9904        0.0024        79.6411
15          503          -0.2460        47387.9904        0.0024        79.6411
16          503          -0.2460        47387.9904        0.0024        79.6411
17          503          -0.2460        47387.9904        0.0024        79.6411
18          503          -0.2460        47387.9904        0.0024        79.6411
19          503          -0.2460        47387.9904        0.0024        79.6411
20          503          -0.2460        47387.9904        0.0024        79.6411
21          503          -0.2460        47387.9904        0.0024        79.6411
22          503          -0.2460        47387.9904        0.0024        79.6411
23          503          -0.2460        47387.9904        0.0024        79.6411
24          503          -0.2460        47387.9904        0.0024        79.6411
25          503          -0.2460        47387.9904        0.0024        79.6411
26          503          -0.2460        47387.9904        0.0024        79.6411
27          503          -0.2460        47387.9904        0.0024        79.6411
28          503          -0.2460        47387.9904        0.0024        79.6411
29          503          -0.2460        47387.9904        0.0024        79.6411
30          503          -0.2460        47387.9904        0.0024        79.6411
31          503          -0.2460        47387.9904        0.0024        79.6411
32          503          -0.2460        47387.9904        0.0024        79.6411
33          503          -0.2460        47387.9904        0.0024        79.6411
34          503          -0.2460        47387.9904        0.0024        79.6411
35          503          -0.2460        47387.9904        0.0024        79.6411
36          503          -0.2460        47387.9904        0.0024        79.6411
37          503          -0.2460        47387.9904        0.0024        79.6411
38          503          -0.2460        47387.9904        0.0024        79.6411
39          503          -0.2460        47387.9904        0.0024        79.6411
40          503          -0.2460        47387.9904        0.0024        79.6411
41          503          -0.2460        47387.9904        0.0024        79.6411
42          503          -0.2460        47387.9904        0.0024        79.6411
43          503          -0.2460        47387.9904        0.0024        79.6411
44          503          -0.2460        47387.9904        0.0024        79.6411
45          503          -0.2460        47387.9904        0.0024        79.6411
46          503          -0.2460        47387.9904        0.0024        79.6411
47          503          -0.2460        47387.9904        0.0024        79.6411
48          503          -0.2460        47387.9904        0.0024        79.6411
49          503          -0.2460        47387.9904        0.0024        79.6411
0           504          -0.2413        47388.0859        0.0024        79.6448
1           504          -0.2413        47388.0859        0.0024        79.6448
2           504          -0.2413        47388.0859        0.0024        79.6448
3           504          -0.2413        47388.0859        0.0024        79.6448
4           504          -0.2413        47388.0859        0.0024        79.6448
5           504          -0.2413        47388.0859        0.0024        79.6448
6           504          -0.2413        47388.0859        0.0024        79.6448
7           504          -0.2413        47388.0859        0.0024        79.6448
8           504          -0.2413        47388.0859        0.0024        79.6448
9           504          -0.2413        47388.0859        0.0024        79.6448
10          504          -0.2413        47388.0859        0.0024        79.6448
11          504          -0.2413        47388.0859        0.0024        79.6448
12          504          -0.2413        47388.0859        0.0024        79.6448
13          504          -0.2413        47388.0859        0.0024        79.6448
14          504          -0.2413        47388.0859        0.0024        79.6448
15          504          -0.2413        47388.0859        0.0024        79.6448
16          504          -0.2413        47388.0859        0.0024        79.6448
17          504          -0.2413        47388.0859        0.0024        79.6448
18          504          -0.2413        47388.0859        0.0024        79.6448
19          504          -0.2413        47388.0859        0.0024        79.6448
20          504          -0.2413        47388.0859        0.0024        79.6448
21          504          -0.2413        47388.0859        0.0024        79.6448
22          504          -0.2413        47388.0859        0.0024        79.6448
23          504          -0.2413        47388.0859        0.0024        79.6448
24          504          -0.2413        47388.0859        0.0024        79.6448
25          504          -0.2413        47388.0859        0.0024        79.6448
26          504          -0.2413        47388.0859        0.0024        79.6448
27          504          -0.2413        47388.0859        0.0024        79.6448
28          504          -0.2413        47388.0859        0.0024        79.6448
29          504          -0.2413        47388.0859        0.0024        79.6448
30          504          -0.2413        47388.0859        0.0024        79.6448
31          504          -0.2413        47388.0859        0.0024        79.6448
32          504          -0.2413        47388.0859        0.0024        79.6448
33          504          -0.2413        47388.0859        0.0024        79.6448
34          504          -0.2413        47388.0859        0.0024        79.6448
35          504          -0.2413        47388.0859        0.0024        79.6448
36          504          -0.2413        47388.0859        0.0024        79.6448
37          504          -0.2413        47388.0859        0.0024        79.6448
38          504          -0.2413        47388.0859        0.0024        79.6448
39          504          -0.2413        47388.0859        0.0024        79.6448
40          504          -0.2413        47388.0859        0.0024        79.6448
41          504          -0.2413        47388.0859        0.0024        79.6448
42          504          -0.2413        47388.0859        0.0024        79.6448
43          504          -0.2413        47388.0859        0.0024        79.6448
44          504          -0.2413        47388.0859        0.0024        79.6448
45          504          -0.2413        47388.0859        0.0024        79.6448
46          504          -0.2413        47388.0859        0.0024        79.6448
47          504          -0.2413        47388.0859        0.0024        79.6448
48          504          -0.2413        47388.0859        0.0024        79.6448
49          504          -0.2413        47388.0859        0.0024        79.6448
0           505          -0.2365        47388.1678        0.0024        79.6481
1           505          -0.2365        47388.1678        0.0024        79.6481
2           505          -0.2365        47388.1678        0.0024        79.6481
3           505          -0.2365        47388.1678        0.0024        79.6481
4           505          -0.2365        47388.1678        0.0024        79.6481
5           505          -0.2365        47388.1678        0.0024        79.6481
6           505          -0.2365        47388.1678        0.0024        79.6481
7           505          -0.2365        47388.1678        0.0024        79.6481
8           505          -0.2365        47388.1678        0.0024        79.6481
9           505          -0.2365        47388.1678        0.0024        79.6481
10          505          -0.2365        47388.1678        0.0024        79.6481
11          505          -0.2365        47388.1678        0.0024        79.6481
12          505          -0.2365        47388.1678        0.0024        79.6481
13          505          -0.2365        47388.1678        0.0024        79.6481
14          505          -0.2365        47388.1678        0.0024        79.6481
15          505          -0.2365        47388.1678        0.0024        79.6481
16          505          -0.2365        47388.1678        0.0024        79.6481
17          505          -0.2365        47388.1678        0.0024        79.6481
18          505          -0.2365        47388.1678        0.0024        79.6481
19          505          -0.2365        47388.1678        0.0024        79.6481
20          505          -0.2365        47388.1678        0.0024        79.6481
21          505          -0.2365        47388.1678        0.0024        79.6481
22          505          -0.2365        47388.1678        0.0024        79.6481
23          505          -0.2365        47388.1678        0.0024        79.6481
24          505          -0.2365        47388.1678        0.0024        79.6481
25          505          -0.2365        47388.1678        0.0024        79.6481
26          505          -0.2365        47388.1678        0.0024        79.6481
27          505          -0.2365        47388.1678        0.0024        79.6481
28          505          -0.2365        47388.1678        0.0024        79.6481
29          505          -0.2365        47388.1678        0.0024        79.6481
30          505          -0.2365        47388.1678        0.0024        79.6481
31          505          -0.2365        47388.1678        0.0024        79.6481
32          505          -0.2365        47388.1678        0.0024        79.6481
33          505          -0.2365        47388.1678        0.0024        79.6481
34          505          -0.2365        47388.1678        0.0024        79.6481
35          505          -0.2365        47388.1678        0.0024        79.6481
36          505          -0.2365        47388.1678        0.0024        79.6481
37          505          -0.2365        47388.1678        0.0024        79.6481
38          505          -0.2365        47388.1678        0.0024        79.6481
39          505          -0.2365        47388.1678        0.0024        79.6481
40          505          -0.2365        47388.1678        0.0024        79.6481
41          505          -0.2365        47388.1678        0.0024        79.6481
42          505          -0.2365        47388.1678        0.0024        79.6481
43          505          -0.2365        47388.1678        0.0024        79.6481
44          505          -0.2365        47388.1678        0.0024        79.6481
45          505          -0.2365        47388.1678        0.0024        79.6481
46          505          -0.2365        47388.1678        0.0024        79.6481
47          505          -0.2365        47388.1678        0.0024        79.6481
48          505          -0.2365        47388.1678        0.0024        79.6481
49          505          -0.2365        47388.1678        0.0024        79.6481
0           506          -0.2318        47388.2375        0.0024        79.6510
1           506          -0.2318        47388.2375        0.0024        79.6510
2           506          -0.2318        47388.2375        0.0024        79.6510
3           506          -0.2318        47388.2375        0.0024        79.6510
4           506          -0.2318        47388.2375        0.0024        79.6510
5           506          -0.2318        47388.2375        0.0024        79.6510
6           506          -0.2318        47388.2375        0.0024        79.6510
7           506          -0.2318        47388.2375        0.0024        79.6510
8           506          -0.2318        47388.2375        0.0024        79.6510
9           506          -0.2318        47388.2375        0.0024        79.6510
10          506          -0.2318        47388.2375        0.0024        79.6510
11          506          -0.2318        47388.2375        0.0024        79.6510
12          506          -0.2318        47388.2375        0.0024        79.6510
13          506          -0.2318        47388.2375        0.0024        79.6510
14          506          -0.2318        47388.2375        0.0024        79.6510
15          506          -0.2318        47388.2375        0.0024        79.6510
16          506          -0.2318        47388.2375        0.0024        79.6510
17          506          -0.2318        47388.2375        0.0024        79.6510
18          506          -0.2318        47388.2375        0.0024        79.6510
19          506          -0.2318        47388.2375        0.0024        79.6510
20          506          -0.2318        47388.2375        0.0024        79.6510
21          506          -0.2318        47388.2375        0.0024        79.6510
22          506          -0.2318        47388.2375        0.0024        79.6510
23          506          -0.2318        47388.2375        0.0024        79.6510
24          506          -0.2318        47388.2375        0.0024        79.6510
25          506          -0.2318        47388.2375        0.0024        79.6510
26          506          -0.2318        47388.2375        0.0024        79.6510
27          506          -0.2318        47388.2375        0.0024        79.6510
28          506          -0.2318        47388.2375        0.0024        79.6510
29          506          -0.2318        47388.2375        0.0024        79.6510
30          506          -0.2318        47388.2375        0.0024        79.6510
31          506          -0.2318        47388.2375        0.0024        79.6510
32          506          -0.2318        47388.2375        0.0024        79.6510
33          506          -0.2318        47388.2375        0.0024        79.6510
34          506          -0.2318        47388.2375        0.0024        79.6510
35          506          -0.2318        47388.2375        0.0024        79.6510
36          506          -0.2318        47388.2375        0.0024        79.6510
37          506          -0.2318        47388.2375        0.0024        79.6510
38          506          -0.2318        47388.2375        0.0024        79.6510
39          506          -0.2318        47388.2375        0.0024        79.6510
40          506          -0.2318        47388.2375        0.0024        79.6510
41          506          -0.2318        47388.2375        0.0024        79.6510
42          506          -0.2318        47388.2375        0.0024        79.6510
43          506          -0.2318        47388.2375        0.0024        79.6510
44          506          -0.2318        47388.2375        0.0024        79.6510
45          506          -0.2318        47388.2375        0.0024        79.6510
46          506          -0.2318        47388.2375        0.0024        79.6510
47          506          -0.2318        47388.2375        0.0024        79.6510
48          506          -0.2318        47388.2375        0.0024        79.6510
49          506          -0.2318        47388.2375        0.0024        79.6510
0           507          -0.2270        47388.2967        0.0025        79.6536
1           507          -0.2270        47388.2967        0.0025        79.6536
